,메뉴이름,계란류,우유,메밀,땅콩,대두,밀,고등어,게,새우,돼지고기,복숭아,토마토,아황산류,호두,닭고기,쇠고기,오징어,조개류,잣,열량
1786,마늘쫑해물잡채,0,0,0,0,1,1,0,0,1,0,0,0,0,0,0,0,1,0,0,203.23kcal
1787,계란부추볶음,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,197.4kcal
1788,쇠고기호박국,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,58.44kcal
1789,고추장찌개,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,55.27kcal
1790,홍합계란찜,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,116.18kcal
1791,생선묵야채튀김,1,0,0,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,446.09kcal
1792,해물떡볶이,0,0,0,0,1,1,0,0,1,0,0,0,0,0,0,0,1,0,0,310.18kcal
1793,새우순살맑은짬뽕,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,1,0,98.74kcal
1794,갑오징어풋마늘무침,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,154.09kcal
1795,들깨버섯국,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,33.4kcal
1796,계란장,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,85.08kcal
1797,코다리순살시래기조림,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,178.37kcal
1798,해물매콤잡채,0,0,0,0,1,1,0,0,1,0,0,0,0,0,0,0,1,1,0,185.27kcal
1799,쇠고기버섯장조림,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,83.28kcal
1800,콩나물오징어초무침,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,141.7kcal
1801,돼지고기콩나물찌개,0,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,114.73kcal
1802,연근깐풍기,1,0,0,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,584.54kcal
1803,비엔나소시지강정,0,0,0,0,1,1,0,0,0,1,0,1,0,0,0,0,0,0,0,480.38kcal
1804,버섯들깨볶음,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,57.33kcal
1805,순두부오징어국,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,93.9kcal
1806,낙지미나리초무침,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,159.88kcal
1807,김치버섯찌개,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,32.77kcal
1808,무숙장아찌,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,91.2kcal
1809,미트볼강정,1,0,0,0,1,1,0,0,0,1,0,1,0,0,0,0,0,0,0,467.03kcal
1810,비엔나소시지고추장조림,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,293.97kcal
1811,쇠고기청국장찌개,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,101.6kcal
1812,명태해물탕,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,73.81kcal
1813,김치오징어불고기,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,148.62kcal
1814,쇠고기연근조림,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,138.67kcal
1815,고등어추어탕,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,222.36kcal
1816,키조개버섯볶음,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,133.23kcal
1817,굴대파볶음,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,88.45kcal
1818,고등어시래기조림,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,177.45kcal
1819,굴떡국,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,357.33kcal
1820,쇠고기고추장볶음,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,153.98kcal
1821,참돔튀김,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,384.49kcal
1822,두부쑥갓국,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,50.02kcal
1823,패주해물콩나물찜,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1,0,101.27kcal
1824,미나리불고기,0,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,349.26kcal
1825,데리야끼소시지볶음,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,342.8kcal
1826,북어들깨미역국,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,72.34kcal
1827,돼지고기버섯볶음,0,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,291.15kcal
1828,순살삼치구이,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,157.5kcal
1829,돼지고기양배추볶음,0,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,297.02kcal
1830,케이준샐러드,1,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,597.58kcal
1831,"삼양라면매운맛,120g,봉지라면",0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,416.66kcal
1832,메론맛우유,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
1833,닭순살카레밥,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,593.85kcal
1834,콩나물냉채,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,51.58kcal
1835,데리야끼장어덮밥,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,431.29kcal
1836,"나가사끼짬뽕,115g,봉지라면",0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,413.04kcal
1837,오이된장무침,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,43.89kcal
1838,튜브형 아이스크림,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,180kcal
1839,중화식덮밥,0,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,749kcal
1840,쇠고기탕국,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,50.75kcal
1841,참치옥수수샐러드,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,41.63kcal
1842,들깨삼계탕,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,813.81kcal
1843,청경채된장나물,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,29.63kcal
1844,파채돈까스,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,560.26kcal
1845,"볶음진짬뽕,110g",0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,409kcal
1846,"쌀국수,얼큰한맛",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
1847,갈치튀김데리야끼소스,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,354.23kcal
1848,"까르보불닭볶음면,130g,봉지라면",0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,423.07kcal
1849,"새우탕큰사발,115g,용기라면",0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,540.67kcal
1850,호박새우젓찌개,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,112.55kcal
1851,미역초무침,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,28.04kcal
1852,짜장떡볶이,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,321.34kcal
1853,두부구이,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,216.51kcal
1854,꼬리곰탕버섯찌개,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,231.36kcal
1855,"양념치킨큰사발,122g,용기라면",0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,
1856,용기라면,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,
1857,갑오징어튀김,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,483.44kcal
1858,"커피, 파우치형",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
1859,"큰컵까르보불닭볶음면,105g,용기라면",0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,404.76kcal
1860,대왕오징어튀김,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,534.8kcal
1861,김치전,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,228.86kcal
1862,꼬막된장찌개,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,38.62kcal
1863,꽁치불고기양념조림,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,116.81kcal
1864,쭈꾸미떡볶음,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,117.32kcal
1865,코다리양념찜,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,138.69kcal
1866,단호박찜,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,63.74kcal
1867,돼지갈비김치찌개,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,293.24kcal
1868,밥3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,127.05kcal
1869,무부추무침,0,0,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,25.09kcal
1870,닭개장,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,62.92kcal
1871,약고추장볶음,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,118.29kcal
1872,수수밥,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,363.74kcal
1873,애호박조갯살찌개,0,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,73.56kcal
1874,감자쇠고기찌개,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,60.8kcal
1875,마파감자,0,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,164.91kcal
1876,닭순살야채튀김,1,0,0,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,432.32kcal
1877,닭고기감자찌개,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,213.87kcal
1878,닭고기장조림,0,0,0,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,150.68kcal
1879,꽃게강정,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,259.65kcal
1880,가자미튀김,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,242.74kcal
1881,전복버섯버터볶음,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,63.32kcal
