,Unnamed: 0,메뉴이름,계란류,wv,우유,메밀,땅콩,대두,밀,고등어,게,새우,돼지고기,복숭아,토마토,아황산류,호두,닭고기,쇠고기,오징어,조개류,잣,열량,기준양,기준열량,탄수화물,지방,단백질,나트륨,콜레스트롤,category
778,778,오리불고기 ,0,"[ 6.7120668e-04  8.5612265e-03  5.0652958e-04  3.3310801e-04
 -3.8112067e-03  1.7756107e-04 -3.0638676e-03  2.7614660e-03
 -3.2263058e-03 -1.7853342e-03  5.8379229e-03 -1.5997338e-03
  2.8946728e-03 -1.2599432e-04 -3.2093080e-03 -9.1639468e-03
  2.3740972e-03 -4.6031820e-03  2.5944740e-03 -4.9570366e-03
 -3.2591517e-03 -4.1110977e-03  7.0889178e-04 -3.3798164e-03
 -2.9707185e-03 -6.1383657e-04 -7.3629036e-04 -3.7644340e-03
  8.8025327e-04  1.6305011e-03  4.7268234e-03 -7.5614336e-03
  8.5416194e-03 -5.8572474e-03  2.6865519e-04 -7.6055992e-03
 -5.6356541e-03 -3.9414880e-03  2.2499927e-04 -4.2569614e-03
  1.2978981e-03 -5.2702841e-03 -2.6274886e-04 -2.1126138e-03
 -3.3197701e-03 -1.3153758e-03 -1.2445787e-05 -6.2449831e-03
 -2.2907220e-03  2.8855733e-03  8.6192787e-04  3.1282208e-03
 -6.7283949e-03  6.7100059e-03 -1.6542496e-03 -2.6488244e-03
  1.5991867e-04 -5.5372976e-03 -5.4315641e-04 -3.7172625e-03
  3.0405854e-03  5.7645543e-03 -7.8550512e-03  2.8176771e-03
 -1.0049348e-03  7.7135733e-04  1.0938153e-02  1.5748881e-03
 -8.5691325e-03  5.5794334e-03 -5.6837848e-04  2.7686451e-04
  2.3968210e-03 -1.2428453e-04 -3.1653594e-04 -4.4026989e-03
 -3.1947342e-03  2.9823780e-03 -1.3908606e-03  9.0621766e-03
 -4.1294363e-03 -2.2616717e-03 -1.6449462e-04  6.4802985e-03
 -4.6471162e-03 -3.4927954e-03 -2.0059329e-03  3.4545877e-04
  3.3495887e-03  3.7070257e-03  4.0362906e-03 -6.4706043e-03
 -5.1306472e-03  1.3060393e-03 -5.7975911e-03  2.2563015e-03
 -1.1859303e-03  2.8177248e-03 -6.9932840e-03  4.7252937e-03]",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,341.41,200 g,140,5,7,11,170,45,6
779,779,북어채국 ,0,"[ 6.8401708e-03 -7.5633329e-04 -1.7606337e-03  2.9044440e-03
 -3.4564966e-03 -4.8351292e-03 -7.8669982e-04  7.4332799e-03
 -1.6374547e-03 -3.7805450e-03  7.9779670e-04 -1.5980197e-03
  1.1206694e-03  5.3605100e-04  8.0406619e-04  4.6004266e-03
  2.4750831e-03 -4.2911600e-03  1.1836790e-03 -1.2174574e-02
 -8.9149928e-04 -1.3236580e-03  3.0187515e-03 -9.0132887e-03
 -2.7633479e-03  5.4995827e-03 -3.4968337e-04  3.6265419e-03
 -5.2193399e-03  2.8093334e-03  1.0669106e-03 -4.7438121e-03
  4.3956726e-03 -4.1126511e-03 -1.2302762e-03  1.7487672e-03
 -3.5716651e-03 -1.1228092e-03 -2.1354854e-04 -4.8637167e-03
  2.4485674e-03 -5.7718703e-03 -4.0557464e-03 -2.4147956e-03
  9.3919123e-03 -3.2400314e-03 -2.7848745e-03  9.6215104e-04
  3.8954150e-04  1.1056486e-03 -4.7940831e-03 -1.1486281e-03
  4.3254914e-03  7.0452486e-04  2.6251690e-03  5.6124865e-03
 -4.1800584e-03 -2.4461761e-04 -3.4419436e-03  3.5512100e-03
 -3.6511323e-04 -2.4690283e-03 -4.8875187e-05  2.9243510e-03
 -2.9625797e-03  5.3646066e-03 -1.5505605e-03  6.7338138e-03
 -4.7491658e-03 -2.3081370e-04  1.0726560e-03  1.9099904e-03
  6.9434294e-03 -1.0217027e-03 -1.2587873e-03  4.1147089e-04
  4.3912944e-03 -9.0339786e-04  1.0099286e-03 -1.0527327e-03
  1.2951163e-03  5.5126700e-04 -5.3419410e-03  6.5554730e-03
  4.9375533e-03 -1.2331409e-04 -2.4521630e-04  5.0456389e-03
  5.7000066e-03  2.4023417e-03 -9.4500557e-04  1.8426107e-03
  3.3653402e-04  1.0254908e-03  3.6154476e-03  3.7345996e-03
  6.0530454e-03 -5.0887530e-04  2.9097823e-03 -3.4002203e-03]",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,80.05,1 ea,60,8,1,5,780,--,8
780,780,치킨샐러드 ,0,"[-2.7937756e-04 -6.1510908e-03  2.6402809e-04 -3.6425665e-03
 -1.2009495e-03 -3.7605439e-03  3.2479432e-03  1.3493009e-02
 -1.9545993e-04  1.6455119e-04  5.1797694e-04 -3.7467750e-03
 -7.3086377e-03  4.3261675e-03 -6.3271956e-03 -7.7400436e-03
  1.3713306e-03 -3.8843411e-03 -2.5853475e-03 -4.2453236e-03
  2.0737275e-03 -2.0962888e-03 -1.2388041e-03  4.7482597e-03
 -6.9100864e-04 -1.2827339e-04 -2.2716334e-03  1.5290112e-03
 -7.8758819e-04  6.6599869e-03  2.6235953e-03  5.5645490e-03
  5.5239582e-03 -5.5620843e-03 -4.0579471e-03 -2.8305079e-03
 -3.1243567e-03 -1.4539689e-03  2.1006046e-03 -8.5948678e-03
  4.3761702e-03  3.0365179e-04 -2.2656745e-03  1.9025649e-03
 -5.6290245e-03 -6.4430968e-03  3.6511538e-03 -1.9921409e-04
 -4.4004759e-05  1.8532460e-03  1.4211261e-04 -7.7101705e-03
  5.5991830e-03 -7.0240041e-03  4.5896168e-03 -9.3783508e-04
 -1.5709916e-03  5.0529041e-03  6.9327503e-03  8.2697766e-03
  6.1639305e-04 -7.5907223e-03  8.2847299e-03 -4.7615645e-03
 -9.1994889e-03 -1.6820801e-03  7.5476142e-03  5.4790187e-03
 -1.2278564e-02  1.6120821e-03  1.0804714e-03  2.2105603e-03
  3.1777697e-03 -1.1982315e-03  4.4354415e-03 -8.8333199e-04
  5.1880605e-04 -5.6696488e-03 -7.7439900e-03  2.3351470e-03
 -1.6228436e-04  6.0173981e-03 -6.1852694e-03  4.2790920e-03
 -8.4249973e-03 -2.6717868e-03  6.5335929e-03 -2.6455373e-03
  8.4915897e-04  4.7188685e-03  5.5516567e-03  5.8862136e-04
  7.8326305e-03 -6.0354592e-05  4.3775784e-03 -1.4437285e-03
  4.7413954e-03  4.8639299e-03  8.4580556e-03  1.7141213e-03]",0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,175.4,1 pack,194,16,8,13,"1,194",--,5
781,781,뱅어포구이 ,0,"[-6.5486417e-03  2.1935652e-03  3.9005075e-03  6.5741478e-04
 -3.4055070e-03 -1.1909810e-03 -1.3451815e-03  4.6074465e-03
 -9.4657770e-04  1.1003916e-03 -2.4526550e-03  2.2401323e-03
 -2.1532078e-03 -6.6198409e-04  3.7537587e-03 -1.9749545e-03
 -3.6008647e-03  1.1815631e-03  1.6993945e-03 -2.6799142e-03
  1.1514394e-03 -6.4987466e-03  3.2471877e-03  4.4875792e-03
 -1.9260001e-03 -1.3761233e-03  2.2316813e-03  8.9175097e-04
 -5.1898472e-03  1.7536704e-04 -2.4459511e-04  4.8812868e-05
  2.7411382e-03 -1.5672282e-03  4.7075483e-03  1.3342319e-03
 -1.2553195e-03 -2.5399509e-04  3.7578850e-03 -2.5433169e-03
  5.2120187e-03  3.4814444e-04 -2.7534775e-03 -4.7749295e-03
  4.9168183e-03 -2.9042328e-04 -4.0276386e-03  3.0849830e-03
  6.1165616e-03 -1.0969735e-03  9.4660977e-03 -2.5065674e-03
 -3.6111549e-03  5.9251525e-03 -5.3324928e-03  4.1153035e-03
  2.1460869e-03 -2.1020891e-03  1.8235295e-03 -1.4550245e-03
  3.3098795e-03  2.2143899e-03  2.1529596e-03 -2.0420945e-03
  2.5772769e-03 -3.4033060e-03 -2.2760043e-03 -2.0466642e-03
 -1.4843579e-03 -2.7997878e-03 -2.5342254e-03  3.1076365e-03
  2.2354077e-03 -1.0376787e-03  7.7326633e-03 -6.5450609e-04
  3.4417780e-03 -1.6267305e-03 -2.4361077e-03 -5.8536469e-03
 -1.4575184e-03 -5.3572544e-04 -1.8244721e-03 -2.8630525e-03
 -4.7705169e-03 -2.8954595e-03 -3.5902935e-03 -4.1981838e-03
 -1.3983507e-03 -3.6078505e-03  4.5146826e-03 -4.5379256e-03
 -6.0389098e-04  6.4018495e-05  7.9707121e-03  5.5479625e-04
 -8.0031651e-04 -6.4032357e-03  6.5288536e-04  3.4055712e-03]",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,178.04,22 g,81,14,1,4,106,22,5
782,782,탕수육 ,0,"[-0.00994897  0.00397608  0.00364523 -0.00374212  0.00283285  0.00333965
 -0.00873011  0.00120269 -0.00433846 -0.01012152  0.00647379  0.00673599
 -0.0093145  -0.00853724  0.00750064  0.00515711  0.00611631 -0.00857081
 -0.00899673 -0.01055835 -0.00774166  0.00065314  0.00698888 -0.00404844
 -0.00857543  0.00424415  0.00676211 -0.00435287 -0.00936288 -0.00820508
 -0.00752058  0.00362556 -0.00424481 -0.00015347 -0.00637883 -0.00202383
  0.00037421  0.00330219 -0.00995985  0.00178981  0.00825328 -0.00777057
  0.00491364  0.00325973 -0.00892627 -0.00757901  0.00550563 -0.00459861
 -0.00750221 -0.00106553  0.00548096 -0.00822164  0.0009805  -0.00963336
 -0.00850858  0.00029832  0.00601758  0.0050311   0.00787707  0.00059636
 -0.00918481 -0.00546577 -0.00960535  0.00868514 -0.00849538 -0.00874346
  0.00188544  0.00347647 -0.00304326 -0.00031884  0.00248619 -0.00038526
 -0.00577828  0.00861151  0.00587694  0.00349289  0.00907944 -0.00197233
 -0.00813893  0.00444434 -0.00571568 -0.00397949 -0.00294179 -0.00108742
  0.00887329 -0.00705719 -0.00125866  0.00452049 -0.00447028  0.00434682
 -0.0086767  -0.00517447 -0.00881985 -0.00893768  0.0007409   0.00642968
  0.0021467  -0.00555329  0.00626461 -0.00236956]",0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,821.85,1 컵,0,-,-,-,37,--,1
783,783,오징어무국 ,0,"[ 3.9079133e-04  3.2026460e-04  8.7038358e-04 -2.7842028e-03
  7.4391053e-03 -8.8626649e-03  3.6958498e-03  4.9932203e-03
 -7.7731949e-03 -3.3991104e-03  1.6503502e-04 -3.6400529e-03
  4.7457800e-03  3.8276380e-04  4.2443434e-03  3.9350134e-03
  2.2192728e-03  8.4150513e-04  2.6362969e-03 -9.4557536e-04
  3.7346319e-03 -7.5590508e-03 -2.3518009e-03 -6.2511940e-03
 -2.0862697e-03  3.0676054e-03 -7.6166531e-03 -1.4452559e-03
  1.5100446e-03 -5.0668465e-03  3.0625307e-03  5.0107983e-04
 -5.2439570e-03  3.8165110e-03  1.4154706e-05  1.1155207e-04
 -1.2643343e-03 -2.1839193e-03  4.4708210e-04 -9.8178294e-03
 -3.4509129e-03 -6.4675882e-03 -9.5826434e-04  4.4974918e-04
  1.2732460e-04 -6.0759840e-04 -7.3697474e-03 -3.7639821e-03
  2.7642970e-03  2.9280481e-03  4.3263473e-04 -3.1085778e-04
  3.5245672e-03 -4.6379948e-03 -2.0645438e-03  2.9823701e-03
 -1.4203544e-03  4.5411470e-03  5.7669980e-03  1.9691172e-03
 -2.0755439e-03  1.7391371e-03  4.0557911e-03  2.3384902e-03
 -1.4994061e-04  1.0985713e-02  7.6186019e-03  7.4905790e-03
  3.8879388e-04  6.5012528e-03 -1.2704125e-04 -3.4852251e-03
  5.3790631e-03  2.9335101e-03  3.5259591e-03  1.9692173e-03
  1.2137156e-03  3.2435749e-03 -6.2296852e-03 -8.3728218e-03
  1.5281017e-03  3.8657077e-03 -1.6192672e-03  1.6045566e-03
  2.5855699e-03 -2.2279604e-03  1.5363375e-03 -3.3471361e-04
 -7.7880235e-05  7.0510572e-04  5.9832633e-03 -2.6937686e-03
  1.2824963e-03  1.4137991e-03  5.4984652e-03  6.3812234e-03
  1.7308244e-03  2.1318067e-04  4.8112823e-03  4.6116165e-03]",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,131.94,300 g,50,4,-,7,"1,160",110,7
784,784,미트볼케찹조림 ,0,"[-0.00608605  0.00471734 -0.00143854 -0.00522244 -0.00398885  0.0009782
 -0.00981646  0.00018627  0.00033504  0.00772161  0.00292181 -0.00011151
  0.00043007 -0.00913253 -0.00246068 -0.00412981 -0.0086757  -0.00977763
 -0.00524708 -0.00095136  0.00253278  0.00325567  0.00347561 -0.00891132
 -0.00684276 -0.00919483 -0.00441692  0.0032692   0.00971092  0.00500155
 -0.00027591 -0.00612907  0.00758363  0.00424974 -0.00844861 -0.00093899
 -0.00026749  0.00528981  0.004741   -0.00608769  0.00855411 -0.00893347
  0.00359341 -0.00907177 -0.00681665 -0.00145511 -0.0049048  -0.00093426
 -0.0042204  -0.00576081  0.00713439 -0.00174977  0.00158121  0.00086013
 -0.00456741 -0.00736377 -0.00723098  0.00123367 -0.00938736  0.00700111
 -0.00691112  0.00487622 -0.00177915  0.00048941  0.00668063  0.00818515
 -0.00456418  0.00706328 -0.00996742 -0.00125095  0.00145669 -0.00452711
 -0.00500224 -0.00611175 -0.00242895  0.00530155 -0.00491324 -0.00491392
  0.0048159   0.0089242  -0.00239238 -0.0068038   0.00404093 -0.00939187
 -0.00488007  0.00401841 -0.00778574  0.00413571 -0.00980319 -0.00377966
 -0.00071509 -0.00215225 -0.00207561 -0.00346113  0.00905127  0.00635638
  0.00291973 -0.00036909  0.00083733 -0.00166388]",0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,278.73,180 g,430,29,27,18,"1,580",65,6
785,785,갈치순살튀김 ,0,"[-5.3542349e-03  1.4614181e-03 -3.3044799e-03 -1.2167502e-03
  1.7682089e-03  2.6051723e-04  3.6280160e-03  9.5081041e-03
 -4.5302669e-03 -3.8380048e-04 -4.4494919e-03 -3.4201951e-03
 -5.3896955e-03  1.6304578e-03 -2.6359675e-03 -4.5460509e-03
 -5.5644270e-03 -1.6946039e-03  1.3662712e-04 -7.5982395e-03
 -3.4716313e-03  5.0185411e-04  5.2967086e-03  7.1236696e-03
 -2.7550492e-03 -2.4459853e-03  2.2368591e-04 -2.5869082e-03
 -8.3047748e-03  1.9252322e-03  3.2121828e-03 -6.4674742e-03
 -7.7095296e-04 -5.1484546e-03 -8.7833789e-04  6.4843451e-03
 -3.2604364e-04  4.0748282e-03 -1.2161825e-03 -3.9998847e-03
  4.6015703e-03 -5.5399649e-03 -6.3969884e-03  4.6096221e-03
  5.7018357e-03 -4.9576121e-03 -3.2887573e-03  2.5565429e-03
  4.8047090e-03  9.2122820e-04  3.4281695e-03 -5.3950995e-03
  3.6285832e-03  7.9724164e-04 -7.8155529e-03  2.6839133e-03
  3.7670780e-03 -4.7409548e-03 -7.3360410e-03 -1.9398397e-03
  4.8955642e-03 -1.1412171e-03  5.9380089e-03 -5.2050315e-03
 -4.7398061e-03  4.9650213e-03  6.1333613e-03  3.5652979e-03
 -4.9009514e-03 -4.8270798e-04 -1.0734515e-03  6.4171888e-03
  5.4670015e-04  6.4972264e-05  5.7323878e-03  9.8119248e-03
 -3.8214233e-03  4.2567551e-03  1.0299147e-05 -3.3291683e-03
 -3.1143674e-03 -3.0689042e-03  1.4035738e-03 -1.1104646e-03
 -6.6976631e-03 -6.8842201e-04  4.2837006e-03  7.1526580e-03
  5.1601906e-04  3.5711378e-03  6.0253795e-03  2.9212837e-03
 -1.6982175e-03  2.2811601e-03  7.7706315e-03 -1.1906881e-03
  1.8744098e-03 -3.6301045e-03  1.8999062e-03 -2.0794894e-03]",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,411.3,250 ml,112,28,-,-,15,--,2
786,786,새우튀김 ,0,"[-4.2939051e-03  5.0991313e-03 -1.7800954e-03 -3.8144183e-03
  6.6312235e-03 -2.9717316e-03  6.5087629e-03  7.4262144e-03
 -5.3523779e-03 -9.3206298e-05 -6.3368380e-03 -3.8298089e-03
 -3.7772022e-04  6.9968530e-04  1.9442567e-03 -8.6053843e-03
 -6.4876024e-04  6.7541003e-04  6.0216337e-03 -1.1333667e-02
  4.4277748e-03 -6.6415132e-03  1.5013637e-03  7.5649866e-04
 -4.1756551e-03 -8.7360124e-04 -2.5904882e-03 -2.0876063e-03
 -5.7575782e-03  3.4834945e-04  4.4398927e-03  3.0785978e-03
 -1.7782721e-03 -8.0107534e-03  4.5935833e-03  3.7149244e-03
 -5.9479093e-03  3.6406387e-03  7.3782157e-04 -5.9363712e-03
  5.6901202e-03 -1.0895131e-02 -2.6844635e-03  7.4256109e-03
  6.1551626e-03 -7.2186673e-03 -1.9312170e-03 -2.0357668e-03
  4.2074909e-03 -2.7138204e-03  6.8452982e-03  4.7999360e-03
  9.8329829e-03 -3.4991880e-03  2.7306869e-03 -2.5815882e-03
 -1.3334607e-03 -4.4152602e-03 -3.1354784e-03 -1.0024512e-03
  5.8264867e-04 -5.3335484e-03 -1.9070996e-03 -8.3402905e-05
 -1.5236712e-03  2.2368557e-03  7.1273013e-03  8.6782631e-03
 -2.4539980e-03  2.9946533e-03 -2.2785137e-03  7.0089311e-04
  2.2605653e-03  5.9415726e-03  8.3400682e-03  7.8851841e-03
  2.5757572e-03  6.8563460e-03  5.1849401e-03 -3.2280292e-04
 -7.2257984e-03 -2.0004017e-04  1.6640075e-03  5.9756989e-05
 -3.4729205e-04 -8.0117583e-04  9.9434424e-03  4.9995380e-03
  2.7922983e-03 -2.1067644e-03  9.0186084e-03  8.7932078e-04
  5.9361723e-03 -3.0916254e-03  8.3707673e-03  1.5656503e-03
  2.8493982e-03 -3.7229760e-04  3.6611957e-03 -2.5225650e-03]",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,414,100 g (약 3개),301,26,17,9,555,60,2
787,787,코다리조림 ,0,"[-1.05851106e-02  1.26408588e-03  6.00024685e-03  1.05644856e-03
  3.09011829e-03 -9.56749264e-03  5.21502970e-03  7.01628486e-03
 -1.08173735e-04  7.67240301e-04  3.98006057e-03 -1.92392769e-03
  2.67294957e-03  1.23193394e-03  3.72503069e-03  3.13354004e-03
  4.28689038e-03 -4.40037576e-03 -5.99877536e-03 -7.91783910e-03
 -5.32610808e-04 -3.60841141e-03  7.29471678e-03 -4.14193561e-03
  1.69844029e-03 -2.18307599e-04 -3.48467566e-03  2.41215434e-03
  2.90124374e-03  4.11750609e-03  2.76751933e-03 -6.60734111e-03
 -2.37212793e-04 -5.67361480e-03  1.92404015e-03  5.96609665e-03
  2.14806315e-03  2.12785113e-03  1.20494294e-03  2.18078936e-03
 -1.17424165e-03 -5.77008864e-03 -9.38990712e-03  1.58136792e-03
 -9.29261267e-04  5.04883286e-03  3.85767169e-04 -8.27812648e-04
  1.36152550e-03 -2.76663457e-03  2.10013546e-04 -1.33143051e-03
 -1.69873517e-03  7.59932911e-03 -5.55296289e-03  3.25687509e-03
  3.50458245e-03  1.25060638e-03 -6.27057860e-03  8.36779457e-03
 -6.45043747e-03 -3.18940799e-03  1.29581604e-03 -5.23012888e-04
 -5.63934492e-03 -3.30066308e-04  5.43331308e-03 -5.80305874e-04
  4.02728328e-05  1.30072422e-03 -6.48305938e-03 -8.62997957e-04
  1.84833060e-03 -3.38578224e-03  1.15058885e-03 -5.06430864e-04
 -1.56957994e-03  1.26204628e-03 -4.88954084e-03 -9.71432950e-04
 -4.55015665e-03  1.71259569e-03  1.08751201e-03  4.73169988e-04
 -1.40691630e-03  9.80778248e-04 -4.55511967e-03  3.08606518e-03
  2.24736985e-03 -6.10111654e-03  1.79000956e-03 -4.28033387e-03
  1.95673271e-03 -3.31136654e-03  3.60531802e-03  1.09682244e-03
  6.46697218e-03 -2.15323409e-03 -2.04849825e-03  2.22892850e-03]",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,81.87,2 개,215,27,10,5,120,115,4
788,788,오징어채간장볶음 ,0,"[-4.52693459e-03  2.23507383e-03  1.80956535e-03  9.18345246e-03
 -5.70749911e-03 -8.21198989e-03  3.05946614e-03  6.62296405e-03
 -3.35441343e-03 -8.51962622e-03  1.26022135e-03 -9.81542375e-03
 -9.49649431e-04  3.31946719e-03 -2.80577876e-03 -2.43540131e-03
 -2.45856331e-03 -7.31583545e-03 -3.29668517e-03 -8.16360954e-03
  2.03771517e-03  9.41755890e-04  3.88701749e-03  4.06342046e-03
  2.32284819e-03 -6.24684442e-04 -5.30166412e-03  5.53684123e-03
 -6.22151606e-03 -4.41158516e-03 -2.75482354e-03 -9.35465796e-05
  5.53388475e-03  1.92771817e-03 -4.93935356e-03  1.72588450e-03
  8.07313528e-03 -8.75051785e-03 -1.32620300e-03 -5.40148653e-03
 -4.26982855e-03 -2.06358614e-03 -4.12713224e-03 -1.30069582e-03
  3.59162502e-03 -2.55564391e-03 -5.14846016e-03  8.54505226e-04
  8.41582660e-03  7.37531483e-03 -6.94687478e-05  1.49868999e-03
  1.43330579e-03 -3.39231710e-03 -2.46050511e-03 -6.08117844e-04
  3.92186875e-03 -6.96715107e-03 -8.55842326e-03  1.18832570e-03
  2.37563229e-03  2.92321481e-03  2.09906208e-03 -4.24327189e-03
 -7.66916061e-03  3.13472468e-03  3.78793012e-03  6.37835404e-03
 -4.84442385e-03  7.51269003e-03  5.09679457e-03  4.87698382e-03
  1.13042875e-03  4.88040358e-04  5.34400158e-03  6.75945729e-03
  1.25588558e-03 -4.24796576e-03  3.88552900e-04 -2.24434212e-03
 -1.12759495e-04  2.82646436e-03 -1.08727335e-03  3.95444082e-03
 -6.01399178e-03  3.93650262e-04  6.55290065e-03  7.44323421e-04
  1.71811727e-03  2.74794642e-03  4.12005046e-03  4.68911789e-03
  1.97397824e-03 -6.51903392e-04  4.00467822e-03  8.85868352e-03
 -2.00839087e-04 -3.59391305e-03  3.54745047e-04  1.28002677e-04]",0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,135.84,20 g,55,8,-,3,232,33,0
789,789,광어매운탕 ,0,"[ 4.9242219e-03  4.2772794e-05 -4.7544399e-03 -1.0271097e-03
 -6.2204772e-03 -4.5959996e-03  4.5660646e-03  2.5415295e-03
 -4.7468301e-03  3.5176221e-03 -4.8580798e-03 -9.9887941e-03
 -7.5360229e-03 -3.3814181e-04 -1.7604970e-03 -3.0781724e-04
  5.9118383e-03 -1.3570781e-03  1.0393733e-03 -6.8068141e-03
  2.9411644e-03  4.7046649e-03  7.8044762e-03  4.4661900e-03
 -2.7463096e-04  8.7714791e-03 -7.1653805e-04 -3.5902888e-03
 -1.3168971e-04  8.8411826e-04 -1.0285573e-03 -2.0286725e-03
  1.6479853e-03  1.1429088e-03  4.0649939e-03  1.1036615e-03
  5.3946069e-04 -4.9049640e-03  5.6274440e-03 -4.9145184e-03
  3.7402560e-03  1.1176430e-04 -2.8105918e-04 -2.0230794e-04
 -5.6614359e-03  3.9897063e-03 -2.3807781e-03  1.7274180e-03
 -9.1731083e-04 -3.6911182e-03  1.8981479e-03  2.2973348e-03
  1.3764345e-03 -7.8453170e-04  1.5281294e-03  3.1896448e-04
  3.2677036e-03  6.9836900e-03  5.4658321e-04 -2.8309321e-03
 -6.0594878e-03 -3.4191175e-03 -5.2381784e-04  3.8131808e-03
 -1.5561678e-04 -1.8712024e-03 -4.4803526e-03  6.8682139e-03
  5.1116245e-03  5.2347970e-03 -2.0659920e-03  1.6416651e-03
 -6.7784172e-04 -2.5918540e-03  2.6831215e-03 -9.2839822e-04
 -4.6573738e-03 -5.6757275e-03  4.0795193e-03 -2.7881481e-03
 -1.2991761e-03 -3.0294079e-03  1.7020289e-03  7.2992630e-03
  2.8559766e-03  6.6695372e-03 -6.9000205e-05  4.7822469e-03
 -2.0651640e-03  1.6614895e-03  2.0456151e-03 -4.8616435e-05
 -1.2826233e-03  7.4325595e-04  4.7973730e-03  2.6919290e-03
 -8.5565617e-04 -3.0860621e-03 -3.0246812e-03 -2.8367992e-03]",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,128.3,600 g,419,9,16,58,"1,799",375,9
790,790,쇠고기파프리카볶음 ,0,"[-5.17232483e-03 -4.92811960e-04  1.59550423e-03  6.58529019e-03
 -2.15785322e-03 -1.56764511e-03  5.15583530e-03  6.86472515e-03
 -7.44849071e-03  1.43449346e-03 -1.32406584e-03 -2.48111761e-03
 -1.55539659e-03  2.77683698e-03  3.38310306e-03 -2.29917513e-03
  3.73865594e-03  1.91589084e-03 -4.55796113e-03 -6.84699928e-03
  2.65367888e-03  2.75282306e-03  2.75918399e-03 -6.34765672e-03
  5.61373122e-03 -2.71383417e-03  1.97335918e-04  5.43707283e-03
 -4.27287817e-03 -1.00228074e-03  2.46325927e-03 -4.99967346e-03
 -1.89491853e-04 -2.08072294e-03 -6.40443573e-03 -1.88012503e-03
  4.86156344e-03 -1.19384065e-04  5.14131971e-05 -8.76768399e-03
 -4.92460327e-03 -1.37772458e-03 -5.07109426e-03  3.32662580e-03
  1.88354170e-03 -2.76677962e-03 -2.35936232e-03  3.78135894e-03
  2.77757109e-03 -7.85632710e-06  1.62551471e-03 -7.90893508e-04
 -3.50797153e-03 -2.62371358e-03 -2.01456528e-03 -2.60781683e-03
  3.29948845e-03 -2.42721126e-03 -5.87663800e-03  3.32435523e-03
  1.86167157e-03 -2.74508633e-03  3.09635513e-03 -5.44501888e-03
 -3.80706531e-03  5.43793896e-03  2.56795273e-03  5.68663701e-03
 -8.51892121e-03  4.02514637e-03  4.39806702e-03  5.67775266e-03
  4.00862278e-04 -4.42240713e-03  4.17213514e-03  1.32451393e-03
  4.03304398e-03  2.08103587e-03 -5.08298213e-03 -2.11038254e-03
 -1.16321165e-03 -2.79110885e-04 -4.78930632e-03  5.89795038e-03
  1.29013628e-04 -3.33174807e-03  3.54233501e-03 -2.90192640e-03
  5.54393930e-03 -8.90109222e-04 -4.54922352e-04  4.64426493e-03
  3.44496151e-03 -3.32758739e-03  1.14560453e-02  4.81940154e-03
 -1.61893040e-04 -6.96546957e-03  6.73689507e-03  9.40381549e-04]",0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,199.97,165 g,190,6,10,18,666,148,0
