,메뉴이름,계란류,우유,메밀,땅콩,대두,밀,고등어,게,새우,돼지고기,복숭아,토마토,아황산류,호두,닭고기,쇠고기,오징어,조개류,잣,열량,탄수화물,지방,단백질,나트륨,콜레스트롤,맛
659,깻잎찜,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,36.0,4.8,0.6,2.4,474.0,0.0,9
660,메론,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,90.0,22.73684210526316,0.0,0.0,9.473684210526317,0.0,8
661,고등어김치조림,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,177.0,9.833333333333334,6.145833333333333,17.208333333333332,859.1875,36.875,10
662,감자국,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,47.0,9.215686274509803,0.0,1.843137254901961,564.9215686274509,2.764705882352941,9
663,오징어채무침,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,87.0,2.761904761904762,1.380952380952381,13.80952380952381,241.66666666666663,82.85714285714286,9
664,주스자연은납작복숭아,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,70.0,18.0,0.0,0.0,0.0,0.0,6
665,두유,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,86.0,0.0,5.972222222222222,6.768518518518518,0.0,0.0,10
666,소시지찌개,0,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,184.0,3.145299145299145,14.153846153846152,11.794871794871796,0.0,0.0,7
667,닭고기감자조림,0,0,0,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,233.0,47.02752293577981,2.1376146788990824,4.275229357798165,1383.0366972477063,0.0,7
668,훈제오리구이,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,275.0,10.64516129032258,19.516129032258064,14.193548387096774,354.83870967741933,115.3225806451613,7
669,오징어숙회초고추장,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,114.0,21.49180327868853,1.8688524590163933,1.401639344262295,780.2459016393443,0.0,7
670,오이고추장무침,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,34.0,7.083333333333333,2.833333333333333,1.4166666666666667,5.666666666666667,0.0,9
671,맑은순두부계란탕,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,64.0,5.12,1.28,7.68,19.2,0.0,6
672,버섯호박볶음,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,72.0,14.21772151898734,0.9113924050632912,1.640506329113924,0.0,0.0,6
673,비빔밥,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,581.0,89.23539232053422,12.609348914858098,25.218697829716195,477.2153589315526,53.347245409015024,10
674,돈가스커리덮밥,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1050.0,0.0,0.0,0.0,0.0,0.0,8
675,매운어묵탕,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,77.0,10.266666666666667,1.0266666666666666,6.16,287.46666666666664,0.0,9
676,생선묵꽈리고추볶음,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,99.0,9.0,2.8125,5.0625,264.375,8.4375,4
677,팽이버섯국,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,45.0,8.0,9.0,2.0,0.0,5.0,7
678,볶음밥,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,494.0,80.83636363636364,16.167272727272728,0.0,287.41818181818184,35.92727272727273,10
679,단호박조림,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,64.0,11.149825783972126,2.229965156794425,0.6689895470383276,211.4006968641115,0.0,9
680,표고버섯돼지고기볶음,0,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,324.0,34.46808510638298,13.787234042553193,9.191489361702128,1318.978723404255,0.0,6
681,순두부해물찌개,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1,1,0,150.0,10.24390243902439,7.317073170731708,10.975609756097562,0.0,0.0,7
682,오징어채마요네즈구이,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,173.0,17.3,0.0,25.95,519.0,302.75,4
683,삼치순살튀김,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,261.0,3.0,20.0,17.11,238.51,35.0,7
684,동파육,0,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,527.0,21.587951807228915,39.36626506024096,21.587951807228915,0.0,0.0,10
685,생선묵고추장볶음,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,144.0,33.75,0.0,1.125,16.875,0.0,4
686,닭고기튀김,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,591.0,35.68301886792453,35.68301886792453,31.222641509433963,1115.0943396226414,89.20754716981132,6
687,주스카프리썬오렌지망고,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,30.0,7.0,0.0,0.0,0.0,0.0,7
688,된장국,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,54.0,7.714285714285714,0.0,1.542857142857143,0.0,0.0,10
689,해물찌개,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1,1,0,100.0,7.826086956521739,4.63768115942029,6.666666666666667,249.2753623188406,0.0,7
690,순두부계란찜,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,55.0,3.4375,2.9791666666666665,3.8958333333333335,2.0625,0.0,8
691,오징어야채비빔밥,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,497.0,96.06958762886596,3.8427835051546393,14.09020618556701,357.37886597938143,144.74484536082474,7
692,삼겹살구이,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,883.0,0.0,73.77545691906005,46.10966057441253,2572.9190600522197,0.0,10
693,두유 검은깨,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,140.0,0.0,0.0,0.0,0.0,0.0,6
694,전복장조림,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,128.0,24.88888888888889,0.0,5.925925925925926,892.4444444444445,22.51851851851852,8
695,배추두부국,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,13.0,2.0,0.0,0.0,65.0,0.0,5
696,주스파인애플,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,27.0,7.0,0.0,0.0,1.0,0.0,7
697,샐러리샐러드,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,68.0,28.33333333333333,0.0,5.666666666666667,0.0,0.0,8
698,건새우무우국,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,50.0,0.0,0.0,0.0,257.9268292682927,0.0,6
699,청경채굴소스볶음,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,85.0,12.142857142857142,3.507936507936508,1.2142857142857142,0.0,0.0,8
700,감자탕,0,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,554.0,71.0,21.0,25.0,785.0,65.0,11
701,전복죽,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,489.0,72.44444444444444,10.866666666666667,18.11111111111111,1919.7777777777776,72.44444444444444,11
702,아귀순살튀김,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,67.0,16.0,0.0,0.0,2.0,0.0,7
703,조개국,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,93.0,5.961538461538462,1.7884615384615383,13.115384615384617,951.4615384615385,53.05769230769231,8
704,미트볼튀김,1,0,0,0,1,1,0,0,0,1,0,1,0,0,1,0,0,0,0,565.0,38.104651162790695,35.47674418604651,23.65116279069768,2076.046511627907,85.40697674418605,6
705,시금치베이컨볶음,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,166.0,26.56,4.892631578947368,3.8442105263157895,0.0,0.0,8
706,청경채겉절이,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,39.0,0.0,0.0,0.0,0.0,0.0,10
707,냉동바지락살무침 ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,116.0,16.24,0.0,13.92,1078.8,46.4,6
708,돼지고기고추장볶음 ,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,572.0,25.78688524590164,37.50819672131148,25.78688524590164,637.639344262295,77.36065573770492,8
709,닭매운찜,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,280.0,42.37837837837838,4.54054054054054,15.135135135135137,1392.4324324324325,60.54054054054054,8
710,오징어젓무침 ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,54.0,3.4285714285714284,1.7142857142857142,5.142857142857143,142.28571428571428,72.85714285714286,7
711,매운소시지떡볶음 ,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,255.0,19.125,15.9375,7.4375,383.5625,31.875,4
712,모듬야채 ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,63.0,16.036363636363635,0.0,0.0,8.590909090909092,0.0,7
713,콩나물무채국 ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,28.0,0.0,0.0,0.0,0.0,0.0,6
714,약고추장볶음 ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,165.0,35.0,1.0,3.0,498.0,0.0,6
715,양념통닭 ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,812.0,178.64,0.0,16.24,324.8,0.0,9
716,깻잎찜 ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,38.0,5.066666666666666,0.6333333333333333,2.533333333333333,500.3333333333333,0.0,9
717,숭어살튀김,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,407.0,97.19402985074628,0.0,0.0,12.149253731343284,0.0,2
718,쭈꾸미볶음,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,120.0,24.8,0.0,4.8,20.0,0.0,11
719,해물매콤잡채덮밥,0,0,0,0,1,1,0,0,1,0,0,0,0,0,0,0,1,0,0,573.0,74.31906614785993,16.35019455252918,31.214007782101167,1339.2295719844358,212.55252918287937,3
720,비빔밥 ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,596.0,91.53923205342235,12.934891485809684,25.869782971619365,489.5358931552588,54.72454090150251,10
721,소시지찌개 ,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,185.0,3.1623931623931623,14.23076923076923,11.85897435897436,0.0,0.0,7
722,오징어채볶음 ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,142.0,20.654545454545456,0.0,7.745454545454545,598.9818181818182,85.2,8
723,핫도그빵 ,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,981.0,0.0,0.0,24.525,1103.625,0.0,9
724,닭고기감자조림 ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,245.0,49.44954128440367,2.2477064220183487,4.495412844036697,1454.2660550458716,0.0,7
725,두부김치 ,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,276.0,13.416666666666666,16.291666666666668,18.20833333333333,947.7916666666666,12.458333333333334,9
726,단호박샐러드 ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,140.0,13.64102564102564,9.333333333333334,0.717948717948718,0.0,7.17948717948718,10
727,오리갈릭구이칠리소스 ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,273.0,61.78421052631579,1.436842105263158,1.436842105263158,1709.842105263158,0.0,4
728,부추겉절이 ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,32.0,0.0,0.0,0.0,0.0,0.0,9
729,짬뽕찌개 ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,97.0,8.16842105263158,4.424561403508772,6.807017543859649,599.0175438596491,6.807017543859649,8
730,가지무침 ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,38.0,1.507936507936508,3.3174603174603177,0.9047619047619048,437.0,0.0,9
731,닭곰탕 ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,171.0,3.2884615384615383,3.2884615384615383,29.596153846153847,1973.076923076923,98.65384615384616,10
732,새우살야채볶음 ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,137.0,0.0,0.0,0.0,0.0,0.0,7
733,조기튀김 ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,379.0,94.75,0.0,0.0,50.75892857142857,0.0,8
734,콩나물두부국 ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,43.0,0.0,0.0,0.0,0.0,0.0,7
735,야채샐러드 ,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,148.0,36.56470588235294,0.0,0.0,60.94117647058823,0.0,10
736,순두부계란찜 ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,93.0,5.8125,5.0375,6.5875,3.4875,0.0,8
737,쇠고기배추볶음 ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,116.0,3.663157894736842,6.105263157894737,10.989473684210529,406.6105263157895,90.3578947368421,7
738,햄감자볶음 ,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,147.0,4.741935483870968,11.85483870967742,3.556451612903226,21.33870967741936,0.0,7
739,명태순살강정 ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,504.0,42.98823529411764,23.71764705882353,31.12941176470588,252.0,118.58823529411764,6
740,전복삼계탕 ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,638.0,23.867625899280576,20.19568345323741,89.96258992805755,0.0,0.0,10
741,오삼불고기 ,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,346.0,43.55244755244755,16.937062937062937,14.517482517482517,2250.2097902097903,0.0,10
742,우엉조림 ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,110.0,26.25,0.0,2.5,300.0,0.0,8
743,상추쌈 ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,41.0,6.833333333333333,0.0,3.4166666666666665,17.083333333333332,0.0,9
744,제육덮밥 ,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,672.0,79.5266272189349,15.905325443786982,43.73964497041421,4445.538461538462,23.857988165680474,10
745,햄김치찌개 ,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,132.0,9.428571428571429,8.485714285714286,3.7714285714285714,0.0,0.0,8
746,계란국 ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,96.0,3.555555555555556,3.555555555555556,7.111111111111111,503.1111111111111,220.44444444444449,10
747,물냉면 ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,986.0,207.20289855072463,2.3816425120772946,33.34299516908212,7087.768115942029,0.0,10
748,후루츠탕수육 ,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,469.6,51.44,19.02,21.45,335.17,69.12,7
749,닭고기김치찜 ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,267.0,18.204545454545453,10.922727272727272,24.272727272727277,0.0,0.0,5
750,김치볶음밥 ,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,569.0,71.48241206030151,25.733668341708544,0.0,520.391959798995,0.0,11
751,팝콘형치킨너겟 ,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,626.0,48.15384615384615,28.892307692307693,38.52307692307692,1348.3076923076924,96.3076923076923,4
752,두부김치국 ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,49.0,2.3819444444444446,2.892361111111111,3.232638888888889,168.26736111111111,2.211805555555556,5
753,쇠고기팽이버섯떡볶음 ,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,99.0,12.073170731707316,4.829268292682927,2.414634146341464,16.902439024390244,0.0,7
754,새우버거 ,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1068.0,169.1,17.8,44.5,712.0,89.0,9
755,닭갈비 ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,270.0,38.4384236453202,4.25615763546798,17.55665024630542,192.192118226601,0.0,11
756,생선묵고추장볶음 ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,128.0,27.151515151515152,0.7757575757575758,2.327272727272727,386.3272727272727,0.0,4
757,닭고기튀김 ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,800.0,48.301886792452834,48.301886792452834,42.264150943396224,1509.433962264151,120.75471698113208,6
758,상추겉절이 ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,30.0,5.0,0.0,1.6666666666666667,176.66666666666666,0.0,9
759,매실피클 ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,97.0,15.807407407407409,2.8740740740740742,2.1555555555555554,172.44444444444446,0.0,6
760,고추참치덮밥 ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,599.0,116.98117647058824,8.456470588235295,14.094117647058823,1014.7764705882352,14.094117647058823,6
761,쇠고기버섯볶음 ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,98.0,21.45273631840796,0.0,2.437810945273632,7.800995024875622,0.0,7
762,콩나물김치국 ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,30.0,0.0,0.0,0.0,0.0,0.0,8
763,고등어카레튀김 ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,444.0,31.714285714285715,20.297142857142852,31.714285714285715,591.1542857142857,52.011428571428574,7
764,생선묵꽈리고추볶음 ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100.0,9.090909090909092,2.840909090909091,5.113636363636363,267.04545454545456,8.522727272727273,4
765,쇠고기불고기 ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,179.0,5.524691358024692,7.366255144032922,20.625514403292183,210.30658436213992,30.569958847736626,7
766,닭죽 ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,547.0,58.44657534246576,22.47945205479452,26.975342465753425,1468.657534246575,29.972602739726028,10
767,야채튀김 ,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,422.0,105.5,0.0,0.0,56.517857142857146,0.0,10
768,삼겹살구이 ,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1054.0,0.0,88.0626631853786,55.039164490861616,3071.1853785900785,0.0,10
769,비빔냉면 ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,986.0,238.7157894736842,0.0,10.378947368421052,778.421052631579,0.0,10
770,치즈스틱 ,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,628.0,62.8,0.0,41.86666666666667,3768.0,0.0,8
771,순두부해물찌개 ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,145.0,9.902439024390244,7.073170731707317,10.609756097560975,0.0,0.0,7
772,두부조림 ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,130.0,3.768115942028986,5.652173913043479,11.304347826086955,471.0144927536232,0.0,9
773,콩나물밥 ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,441.0,97.02,5.88,11.76,588.0,0.0,9
774,패주볶음 ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,133.0,9.975,8.866666666666667,4.433333333333334,598.5,2.216666666666667,7
775,케이준치킨샐러드 ,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,281.0,38.97741935483871,9.970967741935484,9.064516129032258,525.741935483871,13.596774193548388,9
776,브로콜리초고추장 ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,62.0,11.688524590163937,1.0163934426229508,0.7622950819672131,424.344262295082,0.0,6
777,골뱅이무침 ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,126.0,15.194117647058825,2.223529411764706,11.117647058823527,529.5705882352942,73.00588235294117,10
778,오리불고기 ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,341.0,12.178571428571429,17.05,26.792857142857144,414.07142857142856,109.60714285714286,6
779,북어채국 ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,80.0,10.666666666666666,1.3333333333333333,6.666666666666667,1040.0,0.0,6
780,치킨샐러드 ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,175.0,14.43298969072165,7.216494845360825,11.72680412371134,1077.0618556701031,0.0,10
781,뱅어포구이 ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,178.0,30.765432098765437,2.197530864197531,8.790123456790123,232.93827160493828,48.34567901234568,9
782,탕수육 ,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,469.6,51.44,19.02,21.45,335.17,69.12,11
783,오징어무국 ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,132.0,10.56,0.0,18.48,3062.4,290.4,9
784,미트볼케찹조림 ,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,279.0,18.816279069767443,17.51860465116279,11.67906976744186,1025.1627906976744,42.174418604651166,5
785,갈치순살튀김 ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,411.0,102.75,0.0,0.0,55.04464285714285,0.0,6
786,새우튀김 ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,414.0,35.76079734219269,23.38205980066445,12.378737541528238,763.3554817275748,82.52491694352159,10
787,코다리조림 ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,82.0,10.297674418604652,3.813953488372093,1.9069767441860463,45.76744186046512,43.86046511627907,9
788,오징어채간장볶음 ,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,136.0,19.78181818181818,0.0,7.418181818181818,573.6727272727272,81.6,6
789,광어매운탕 ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,128.0,2.7494033412887826,4.88782816229117,17.718377088305488,549.5751789976134,114.55847255369927,10
790,쇠고기파프리카볶음 ,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,200.0,6.315789473684211,10.526315789473683,18.94736842105263,701.0526315789474,155.78947368421052,6
791,꽁치튀김 ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,320.0,80.0,0.0,0.0,42.85714285714285,0.0,7
792,근대된장국 ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,37.0,3.363636363636364,0.0,1.681818181818182,551.6363636363636,0.0,9
793,깐풍고등어 ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,419.0,29.928571428571427,19.154285714285717,29.928571428571427,557.8685714285714,49.08285714285714,6
794,떡볶이 ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,250.0,62.5,0.0,0.0,8.928571428571429,0.0,7
795,장어강정 ,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,480.0,96.0,0.0,8.0,160.0,0.0,7
796,건새우아욱된장국 ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,42.0,3.652173913043478,0.0,3.652173913043478,593.4782608695652,0.0,5
797,아귀찜 ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,138.0,9.4875,2.15625,18.1125,534.75,0.0,10
798,쇠고기갈비찜 ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,636.0,22.069400630914828,40.12618296529968,40.12618296529968,1278.018927444795,140.4416403785489,6
799,자장면 ,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1052.0,162.3326653306613,31.62324649298597,29.51503006012024,0.0,0.0,10
800,북어채볶음 ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,99.0,8.712,4.752,7.128,364.32,3.96,8
801,생우동 ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,414.0,52.992,19.872,4.968,132.48,49.68,7
802,마늘쫑무침 ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,64.0,12.8,0.0,0.0,664.0,0.0,9
803,방어순살조림 ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,73.0,0.0,4.469387755102041,5.959183673469388,0.0,0.0,7
804,쫄면 ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,793.0,161.60663507109004,3.758293838862559,15.033175355450236,1882.9052132701424,0.0,11
805,두부고추장볶음 ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,75.0,15.909090909090908,0.4545454545454545,1.3636363636363635,226.3636363636364,0.0,6
806,깐쇼새우 ,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,446.0,0.0,12.742857142857142,19.693506493506494,379.9688311688312,0.0,11
807,과일샐러드과일샐러드대 ,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,102.0,25.2,0.0,0.0,42.0,0.0,2
808,고등어순살조림 ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,149.0,0.0,8.626315789473685,17.25263157894737,66.65789473684211,54.89473684210526,7
809,명태매운탕 ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,87.0,15.23145400593472,2.065281899109792,2.065281899109792,21.68545994065282,0.516320474777448,8
810,스파게티 ,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,746.0,155.41666666666666,2.0722222222222224,24.866666666666667,0.0,0.0,12
811,오리들깨탕 ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,266.0,13.878260869565215,15.26608695652174,15.26608695652174,0.0,0.0,7
812,대구매운탕 ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,32.0,1.0666666666666669,0.5333333333333333,4.8,176.0,45.86666666666667,7
813,골뱅이고추장볶음 ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,158.0,33.51515151515152,0.9575757575757576,2.872727272727273,476.8727272727273,0.0,6
814,사골곰탕 ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,184.0,4.953846153846154,14.153846153846152,9.907692307692308,0.0,0.0,7
815,계란말이 ,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,73.0,18.25,0.0,0.9125,11.40625,0.0,10
816,돼지고기김치찜,0,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,270.0,39.67741935483871,6.774193548387097,12.580645161290322,511.9354838709677,4.838709677419355,9
817,바싹불고기파채,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,314.0,10.676,21.352,20.096,0.0,78.5,7
818,상추오이무침,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,20.0,1.2307692307692308,1.2307692307692308,0.9230769230769232,15.384615384615383,4.615384615384615,7
